c_id;c_text;date;author_id;like_count;quote_count;retweet_count;reply_count;hatespeech;toxi;target
1394291501572792327;@Freizeitrobin @MartinSebas8 @watwillse @ZentralratJuden @ulfposh ??? Antisemiten abschieben macht die Situation hier für Juden schlimmer ???;17.05.2021 13:59;1270345105522790406;2;0;0;1;0;1;group
1403954985851887619;@sunstar1606 @Laika66753508 @reitschuster Weil es genügend Eltern gibt die ihre Kids impfen lassen würden?…nur weil ich das anders sehe (ich bin auch nicht geimpft und bleibe es auch) gilt das ja nicht für alle…;13.06.2021 05:58;4178336925;1;0;0;2;0;1;group
1387351610381279233;@Hans456789 @Karl_Lauterbach Das Zeug was du rauchst, brauche ich auch, Jung.;28.04.2021 10:22;806195846001938433;4;0;0;0;0;2;person
1405070777033035778;~elektronische Chats~;16.06.2021 07:52;19072286;612;0;1;10;0;1;public
1387479243110637574;@tobi_totts @stefan1531 @Hans456789 @Karl_Lauterbach Mensch sag das doch direkt, du bist eine correctiv Hirnpraline.  Da mit ist doch alles klar, du hast deinen LBS weg geschmissen. Die haben doch auch schon beleg das die Erde keine Kugel ist, die ist nen Rechteck.;28.04.2021 18:50;1312412145158696960;0;0;0;0;0;2;person
1398680969662636032;@conconconny @popela_ I mean... auch mad respect für das Ganze! ??;29.05.2021 16:41;20168005;2;0;0;1;0;1;public
1391468898667663362;"@Nora_Helene1 @MikeHeinze1 @reitschuster Wie in???? geschehen:
#Arztzulassung entzogen??Berufsverbot für Ärzte in????
??geflüchteter Arzt Dr. Peer Eifler für die Ausstellung von Attesten zur Befreiung von der #Maskenpflicht
??regierungskritische Grazer Ex-Spitalsärztin Dr. Konstantina Rösch
https://t.co/zbRFUrNvMo";09.05.2021 19:03;1160652937;0;0;0;0;0;1;person
1398417346369314820;@janboehm Ich hab vor ca. 30 Jahren Pizza ausgeliefert. Meine Erkenntnis: Leute, die wenig Geld haben, geben großzügiges Trinkgeld. Leute mit viel Geld: meist gar keins.;28.05.2021 23:14;59759410;206;0;0;14;0;1;group
1388411437471707137;"Antifa ?? historische Kirchen

Tina will unbedingt ne Linie dazwischen ziehen";01.05.2021 08:34;934109230839291904;6;0;0;0;0;1;
1389518475153100800;"@rstrohmi @Libra08101 Wir werden ihn finden. Schließlich wird seine Brühe auf der ganzen Welt verabreicht.
Die Jagd nach dem Arsch wird Kultr- Religion- und Systemübergreifend sein.
Sie werden gejagt werden wie seinerzeit die Nazis.";04.05.2021 09:53;1346923108163342344;2;0;0;1;0;4;person
1399000049896525833;@Beatrix_vStorch das ist meine forderung, bitte nie wieder diese nazischweine im bundestag. nazis endlich mind. 8 jahre einsperren. das ist seit Jahren, was deutschland will. und dazu noch einreiseverbot fuer afd politiker aus der schweiz.;30.05.2021 13:49;815870374869082112;30;0;2;10;1;2;group
1398933075355226112;@EvamariaWimmer1 @herr_sin @Karl_Lauterbach @Alice_Weidel Sie sind die Rassistin - es geht nicht darum, wie sie lebt, sondern was sie für eine Einstellung hat. Sie ist in einer Partei, welche Ihre Freundin / Partnerin in die Wüste schicken würde und Sie sind auch in einer solchen. Pfui deibel, sie kotzen mich an;30.05.2021 09:23;1255801862848237570;2;0;0;1;0;2;person
1388382222479151106;"@SerapGueler Sie werden mit Herrn Maaßen in einer Fraktion sitzen!Ich gönne es Ihnen. Von Herzen!Oder ziehen Sie aus Protest Ihre Kandidatur zurück?
Wäre doch ein tolles Statement!";01.05.2021 06:38;2721878217;319;2;13;14;0;1;person
1389565680379367424;DAS meine ich, wenn ich von weltweiten Rechtsruck spreche. #FCKNZS #Faschismus #Rassismus #Rechtsruck #AfDrausausdenParlamenten https://t.co/ISAcFfcCtj;04.05.2021 13:00;1180073670598893568;17;0;0;3;0;1;group
1394999945401409537;@D_Grundmann Das körperliche Geschlecht per Gesetz aufzulösen hat eher weniger was mit den Rechten von #LGBTQ zu tun. 14-Jährige sollen mir nichts, dir nichts ihr Geschlecht per Sprechakt ändern können? Halte ich für falsch.;19.05.2021 12:54;1117882364766621696;0;0;0;1;0;1;group
1387113403978854401;"@guccimutter @KajBBM @Sunny__CEO Achso ja,Ich bin dahin gegangen habe gesagt:Was willst du hier du Dummer hurensohn verpiss dich aus mein Haus kleine lesbe
Dann sind 2 andere gekommen und dann haben die Stabil zu 3 Mich behindert gemacht/Geschlagen halt";27.04.2021 18:36;1350774103209353219;4;0;0;2;1;4;
1404910524081610752;"@greenpeace_de Ach ihr kack Lügner!! Wenn es euch leid tätet hätte ihr den Tweet gelöscht!

Löscht euch! Morgen grab ich wegen euch 3 Bäume aus!! https://t.co/1AADcM7XZi";15.06.2021 21:15;1339986369213571078;267;0;6;11;0;2;person
1385185679093735424;Virusmutation: Wie gefährlich ist B.1.617? https://t.co/sHcjQiQLeJ klar doch, vor lauter Angst es könnte jemand Nazi rufen lassen wir die Grenzen offen und opfern lieber eigene Leute!;22.04.2021 10:56;1171736132750663680;0;0;0;0;0;2;public
1384098200399740941;"Weiterhin nur wischiwaschi und alles verniedlichen. Die Kotze geht einem wirklich langsam aus.

KLARE ANSAGEN! Virologe sinnhaft gestern bei #AnneWill: Hört auf #Wahlkampf zu machen sondern tut etwas gegen #Corona und meckert nicht über jeden #Beschluss.

#COVID19 #covididioten https://t.co/XCJDVeB0ez";19.04.2021 10:55;140762686;2;0;0;0;0;2;group
1392889983913000971;"@Stefges1 @Markus_Soeder Klima ist nur dort interessant, wo die nachfolgende Generation des Wohlstands überdrüssig ist ??
Der Großteil der Welt hat andere Sorgen, als sich darüber zu beschweren, wo der Strom herkommt
Wenn man den FFF Kids mal 1 Woche das Internet wegnimmt, denken die auch anders ??";13.05.2021 17:10;1302221775502282759;0;0;0;1;0;2;group
1384048903125831686;"@0711Punks Jaja Du psychopatisierte Ausgeburt des neuen platzenden Eugenik Rassenwahns gegen die Menschheit
Wer gegen den Querschnit der demokratischen Gesellschaft ist, ist ein NATO Krieg Nazi Kapo und kein Antifaschist ?? #Querdenken711 #Querdenker #KenFm @nuoviso
https://t.co/0AU9ROmzDA https://t.co/ekzT3fYZLy";19.04.2021 07:39;1183616394237227009;0;1;0;1;1;3;person
1391024845731811330;@PeterBe38098838 @reitschuster Gut, dass Sie mich nicht angetroffen haben.;08.05.2021 13:39;1365800739101106180;1;0;0;0;0;1;person
1404008125624115201;@Laika66753508 @LisaSt2136 @sunstar1606 @reitschuster Du redest ziemlich viel Stuss. Solltest dich mal über die Lage in Brasilien, Indien oder Portugal bis vor dem letzten lockdown informieren, statt Aluhut Theorien zu verbreiten und Infos zu verbiegen.;13.06.2021 09:29;1064595416342253569;2;0;0;0;0;2;person
1406538778194464768;@Xrxtn @fabaccio @Alice_Weidel @UweJunge ????? und die Natur hat dich als Sprachrohr ausgewählt? Oh mein Gott dass Rohr Schein ganz schön verstopft zu sein!;20.06.2021 09:05;1241456158201839616;1;0;0;0;0;2;person
1394368367197315078;"#DerKanzlerkandidat #Laschet muss sich bei #Pro7 auch jeden Schrott anhören. Ist es jetzt Pflicht, dass jeder Sender #FFF #Aktivisten als #Journalisten tarnt?
#Codewörter-Geschwätz u Fragen, d von Presseabteilung von #Buendnis90 stammen könnten.
Unfassbar, wie dekadent.";17.05.2021 19:04;1293637651740991495;1;0;0;2;0;2;person
1399485848266153988;Kannste dir nicht ausdenken. https://t.co/Re9G694tft;31.05.2021 22:00;1011647647298486273;0;0;0;0;0;1;
1400845447267295248;"Auf Presseanfragen zu dieser ""Mitgliedschaft"" sowie auch auf die Frage, wie sie beim UNHCR Mitglied sein konnte, antwortet sie nicht. https://t.co/Lpi1aDxnqV";04.06.2021 16:02;526311519;986;19;192;40;0;1;person
1389496559553892352;"@wasser666 @nonedhudle @derspiegel Wie ist das Wetter so hinter dem Mond, wo du lebst?

Die AfD wurde letzten Frühling ausgelacht, als sie vor dem Virus warnte.";04.05.2021 08:26;1366410812798234626;1;0;0;1;0;1;person
1389152897456381956;@Ann_Waeltin Was ich fiel interessanter finde ist das du gesperrt wirst aber AFD Politiker zum Mord an Menschen aufrufen dürfen und ihren Rotz trotzdem weiter in die Welt Tweeten dürfen;03.05.2021 09:40;2962518441;0;0;0;0;1;3;group
1387155324243791872;"Hallo Thomas, schön das Du wieder da bist
Du weinst gerade, dass ist gut, lass den Schmerz raus.
Wir unterhalten uns auf Telegram @Kryptojuden
Zuerst trinke ich noch einen roten Wein

@IloMagyar @Mutterwurm @durchbruch #Juden #Jainismus #Buddha #Jesus #Israel @unddubistschuld";27.04.2021 21:22;822206873310994435;0;0;0;0;0;1;person
1389695543841103878;@PreusseG @mx2021_ Aber wehe irgend ein unbedeutender Araber am Arsch der Welt sieht eine USA- oder Israelfahne auch nur falsch an, dann drehen die Deutschen von NeuLinks über Libcuck, bis hin zu Nationalkonservativ regelrecht durch!;04.05.2021 21:36;1298025266611015681;1;0;0;1;1;2;group
1394615022282760197;"@JohannesNormann @Ichbins2009 @DrStrompen @ZentralratJuden Art 116 GG
""(1) Deutscher im Sinne dieses Grundgesetzes ist vorbehaltlich anderweitiger gesetzlicher Regelung, wer die deutsche Staatsangehörigkeit besitzt oder als Flüchtling oder Vertriebener deutscher Volkszugehörigkeit oder als dessen Ehegatte oder Abkömmling in dem …";18.05.2021 11:25;1267192643831947265;0;0;0;1;0;1;group
1389200558532268033;"@derspiegel @jensspahn DIe meisten #stayathome Verfechter, die alles getan haben um sich nicht zu #infizieren, brav neg. #PCR Tests vorweisen, haben nicht begriffen.

Ihr bleibt UNFREI.

Ihr werdet verarscht von #Merkel und Kumpane.

Kommt heraus und reiht euch ein.

Gemeinsam,  für die Freiheit .";03.05.2021 12:49;903666135907926018;0;0;0;0;1;3;group
1387024228667568133;Es ist absolut beeindruckend, wie egal CDU, AfD, Polizeigewerkschaften, WELT und BILD die Gewalt gegen Polizisten ist, wenn sie von Rechten verübt wird. https://t.co/s2DrQPmw9Z;27.04.2021 12:42;1006227483866337281;4156;22;674;76;0;2;group
1406537478266368001;@LutzBecker4 @Xrxtn @Alice_Weidel @UweJunge Mag sein. Aber hat für mich einen faden Beigeschmack, wenn man Menschen, aufgrund ihrer Sexualität in normal und nicht normal einteilt;20.06.2021 09:00;2189904820;3;0;0;1;0;1;group
1387363330181017600;@Hans456789 @Karl_Lauterbach Leute wie.Sie gefährden die Demokratie;28.04.2021 11:09;813759230679416832;0;0;0;0;0;2;person
1385332883003482113;@Grund_gesetzt GEHORCHE geh in die Arbeit bezahl deine Steuern laß dich Enteignen und halt deine dumme Fresse du Bürger!!! Jaja ab heute Heil Merkel mit Raute.;22.04.2021 20:41;1346542732471373828;0;0;0;0;0;4;public
1389682663670394888;", #Genderpolitik und nun #Coronapolitik wissen:
Gar nicht.

Wer sind die Opfer eines totalitären Regimes?

- #Nazi Zeit ca 10%
- #Stalin Zeit ca 10%
- neuzeitlicher #Humanismus in #BRD ca 75%
- #Corona ca 99,9%

Heutzutage einen afd Wähler im Keller zu verstecken, kann die
4/";04.05.2021 20:45;136740184;0;0;0;1;1;3;
1400883585796739081;@dutschman @shoutingcassy @ABaerbock Die haben es genau erkannt. Es fängt schon damit an, dass die Temperatursteigerung quasi vom tiefsten Punkt des vorletzten JH gemessen wird.;04.06.2021 18:34;1038770826886217729;0;0;0;0;0;1;group
1398511764694880257;"Corona-Deals:
Warum hat #Spahn viel zu teure Masken in der Schweiz gekauft?

Corona-Maskenaffären:
Rechnung bei Emix beläuft sich auf 700 Millionen Euro

https://t.co/9cK5U42iHw
#zusammenmachen #Klimaunion #btw2021 #wegenmorgen #bereitfürmehr #Laschet #CDU";29.05.2021 05:29;81860171;1;1;1;0;0;1;person
1398591023278874628;@FreiFrank3 @herr_sin @Karl_Lauterbach @Alice_Weidel Freizeit ist vor allem Selbstbestimmung und die gibt es nicht. Punkt.;29.05.2021 10:44;1272100341228752896;0;0;0;1;0;1;public
1400357608532361218;@bernhard_ulrich @georgrestle @wanderwitz Was bedeutet ihre Aussage? Jeden vierten Ossi in den Gulak oder gleich an die Wand stellen?;03.06.2021 07:44;998248590387634176;2;0;0;0;0;2;group
1394040228667666434;@reitschuster „Schummeleien“ ist eine Verharmlosung. Hier sind womöglich Menschen beatmet worden, die ohne ITS ausgekommen wären, mindestens aber Abrechnungsbetrug in Größenordnung. #DiviGate;16.05.2021 21:21;62458253;238;2;62;11;0;2;group
1393112139049709569;"@p_tothe_lankton @DickeFaxen @reitschuster Für mich wird diese Option tatsächlich immer attraktiver, denn die Implosion von Deutschland aus der Ferne zuzusehen ist besser als mittendrin zu sein.
PS Strom 5 Cent kWh, Benzin/l 50 Cent.";14.05.2021 07:53;919598362726453249;3;0;0;1;0;1;public
1386430717274451970;@vancaedin @georgrestle Über hysterische Knalltüten wie Sie @vancaedin kann mach aber echt nur lachen.;25.04.2021 21:23;766448534648414208;1;0;0;1;0;2;person
1388404068595421186;#b0105 ich hoffe das heute  die Wasserwerfer zum Einsatz kommen  und es Ordentlich Trännengas zum Einsatz kommt für die ganzen irren die sich nicht an Gesetze halten;01.05.2021 08:04;1372500893002825731;5;0;0;3;1;3;group
1388552976277594113;Die #AFD ist wirklich der letzte Dreck geführt von verdammt arroganten Wahrheitsverleugnerischen Primaten die auch noch immer mehr ungebildete Anhänger finden. Ups ich glaube jetzt ist mir die #Mausgerutscht .;01.05.2021 17:56;3422089715;0;0;0;0;1;3;group
1390560358579019776;"@SchalterWalter Die Deppen sinnieren dann gemeinsam ob der Scheisshaufen Gold oder Klavier ist.. dafür brauchen die doch ihre Stiftung mit der Schreckschraube Steinbach ??
#fckafd
#AfDistzumKotzen";07.05.2021 06:53;859487968175820801;3;0;0;1;0;3;group
1391899278042349569;"@mail_celal @ZDFheute In Asien gibt's Respekt und Bildung.

Da tragen Sie seit Ewigkeiten Masken wenn sie krank sind. Freiwillig! Schreien nix wehleidig von Diktatur...
Bei uns gibt's Volldeppen die heißen AfD und Querdenker oder FDP und schreien uns mit ""Freiheit, Freiheit"" in den Lockdown.";10.05.2021 23:33;1339433337023324162;1;0;0;0;0;3;group
1406824000349683714;@Karl_Lauterbach Da ist BS, ct-Wert wurde nicht mitgeteilt.  Es gibt ja noch nicht mal einen Grenzwert auf den man sich geeinigt hat. Sie sind und bleiben ein notorischer Lügner. Und was ist ein gefährlicherer ct-Wert? Wissen Sie überhaupt was das ist?;21.06.2021 03:59;1305945048064962562;138;1;7;8;0;2;person
1391735049381363721;#Stasi #staatsfunk #merkel #Radio #gez #ard #zdf #deutschlandradio #rundfunkbeiträge eine zwangsabgabe  für fette #Pensionen #Bezüge der Taugenichtse Intendanten Schergen aus der Versagen #Politik - die Lemminge aus #rot #grünen #schwarz laufen und finanzieren euren Mist ???? https://t.co/zppTisHKDt;10.05.2021 12:41;4016439683;0;0;0;0;1;3;group
1400906273667928064;@ProfRambazamba @ABaerbock Falsch, Konsumenten werddn twure Produkte nicht kaufen und sich für günstigere, klimafreundliche, CO2 Neutrale Produkte entscheiden. Entweder das Unternehmen wechselt zu CO2 freien Produktion, oder es verliert halt Kunden.;04.06.2021 20:04;1269208498279153666;6;0;0;23;0;1;group
1393937305661054976;2/2: Claudia Roth hat sich mit dem iranischen Holocaustleugner  Ali Landschani getroffen.  Jürgen Trittin hat die antisemitische BDS Bewegung verteidigt. Fridays for Future ist von der antisemitischen BDS unterwandert. Darüber müssen wir uns ernsthaft Sorgen machen.;16.05.2021 14:32;843210563190771713;2649;14;426;23;0;2;group
1393567569639006214;"@lupus_woelfin @die_AFD_mussweg @PatrickN1995 Schweinchen
*krchkrchkrch*";15.05.2021 14:02;1227858839430729730;9;0;0;3;0;2;public
1404884858153934858;@davidbest95 @greenpeace_de echt jetzt? will meine Jährliche Spende eher verdoppeln ..;15.06.2021 19:33;211264735;16;0;0;9;0;1;public
1391772282046009350;"„Russlands Präsident Wladimir Putin ruft seine Landsleute einmal mehr dazu auf, sich gegen das Coronavirus immunisieren zu lassen. Außerdem müsse ausreichend getestet werden, sagt Putin der Agentur Interfax zufolge.“

Das wird den Quarkdenkern nicht gefallen…";10.05.2021 15:09;55554468;36;1;3;3;0;1;group
1404037433772085254;@sunstar1606 @aleks01s @werwaswo3 @reitschuster So habe ich dich auch eingeschätzt.;13.06.2021 11:26;1176218640968036353;0;0;0;0;0;1;person
1384276571368787973;#Baerbock oder #Laschet https://t.co/ZoJthJzLg5;19.04.2021 22:43;1230803943384547328;0;0;0;0;0;1;person
1389186632604078081;@norazabel @SerapGueler Da lach mich ja Tod ??! Wovon träumt die Frau nachts!  Der Migrationshintergrund bildungsferner Schichten hat sehr wohl etwas damit zu tun! Aber will die Politische Kaste als auch der WDR nicht wahrhaben. Die versuchen mit allen ihren Tricks dagegen zu steuern! Klappt aber nicht!;03.05.2021 11:54;1383834478699716613;0;0;0;0;0;2;group
1389690822468284419;"cn antiasiatischer rassismus
für wie groß haltet ihr die wahrscheinlichkeit dass der harte china-kurs der grünen einhergeht mit maßnahmen, die  damit zunehmende gefahr des anti-asiatischen rassismus wegzustampfen?";04.05.2021 21:18;1016778160128569344;9;0;0;2;0;2;
1403023958665052162;"@SHomburg ""Bombenresonanz"" bei Twitter bedeutet für Sie gleich Seriosität? Leider waren die #DiviGate-Hinweise damals nicht ausreichend belastbar. Hinweise sind eben nicht gleich Belege.";10.06.2021 16:19;19245170;39;0;2;25;0;1;
1385378954962513926;@real_Gideon @mrgreen_de @Tr67945166 @DrPuerner Dann beschütz nicht diejenigen, die die Regierung in Schutz nehmen vor Kritikern der Regierung. Das sind die Red Dot- Leute, die ständig gegen die Querdenker ballern. Diese zeigen dabei auf was schief läuft und demonstrieren gegen die Regierung inklusive Spahn.;22.04.2021 23:44;1038802641705414656;0;0;0;1;0;1;group
1405295936776163331;@SteffenSchlager @Giftzwergin22 @Karl_Lauterbach Was ist „vielleicht“ und wo haben Sie dieses „auf Dauer“ her, Herr Informatik-Professor? Ach übrigens, es heißt entweder „politically correct“ oder „political correctness“.;16.06.2021 22:47;1341787009606692864;0;0;0;0;0;1;person
1387330265677242369;@Trude_Dosenkohl @Laforce_61 @WagenMehr @Karl_Lauterbach Ihr Kommentar zeigt eher, dass sie weniger B..d lesen sollten.;28.04.2021 08:58;68118735;1;0;0;0;0;1;person
1391692646633164801;"Gibt es eigentlich - nicht anbiedernde - Interviews mit Laschet wo er nicht komplett nackt dasteht?

Der Typ ist wirklich sehr unbegabt.

Pure Fremdscham und fast schon Mitleid bekomm ich da.";10.05.2021 09:52;1304449641358991360;0;0;0;0;0;2;person
1389259049506574336;"@RandaliaA @Fresseagentur Heute ist gleich jeder, der gegen ""die Antifa"" ist Nazi. Das ist so ein lächerlich einfaches Weltbild.";03.05.2021 16:42;2176219456;0;0;0;1;0;1;group
1398602182199500804;"@EschViola @fraumerkek @FreiFrank3 @herr_sin @Karl_Lauterbach @Alice_Weidel Das GG ist genau da, wo es vorher auch schon war.

Wir haben keine Plandemie. Wir haben eine Pandemie. Kommt immer mal vor. Also nichts worüber man sich wundern muss. Es werden sogar noch mehr kommen btw.";29.05.2021 11:28;1211279211500982277;3;0;0;0;0;2;public
1399515737023291392;@JuliaKloeckner Die Lobbyministerin der konventionellen Bauern... #CDUrausausderRegierung https://t.co/LmEpXCsv4X;31.05.2021 23:58;1145879588;1;0;0;0;0;2;person
1389240552546263042;"HILFE @Markus_Soeder bezeichnet eine Koalition mit @Die_Gruenen  als attraktiv. Will er nach dem Umarmen von Bäumen jetzt öffentlich ganz fette Kröten schlucken? Ein opportunistisches Wendemäntelchen, der Markus. Die Wähler werden es richten. #BTW21 #CSU

https://t.co/Q2puBsYUST";03.05.2021 15:28;2600360395;1;0;0;0;0;2;person
1405438061534646272;@Crosshead16 @sursulapitschi4 @SteffenSchlager @Karl_Lauterbach Wer im Glashaus sitzt... ??????;17.06.2021 08:12;854390451255881730;1;0;0;1;0;1;public
1384134726219231249;@KLubjahn @Tagesspiegel @JM_Luczak Sie sind also so ein Querdenker der jubelt wenn Menschen sterben ? Ja ? Ekelhaft sind sie , sie lassen lieber Menschen sterben als sie zu schützen ? Ekelhaft sind sie , sie freuen sich auf Partys und klatschen wenn einer an Corona stirbt ? Wie ekelhaft sind sie ?;19.04.2021 13:20;1323757963862069248;0;0;0;1;0;3;person
1392861949596250119;"@vinneyhouston @DerBasierteste @kineyDE Und er hat bestimmt auch mal Autobahn gesagt. ??
Wenn er so ein großer Antisemit war, warum war er dann ein Fan von Israel Kirzner, Murray Rothbard, Ludwig von Mises und Ayn Rand? Vielleicht hat er sich ja eher an der Meinung von Adorno &amp; Co. gestört als an ihrer Religion? ??";13.05.2021 15:19;1287798217749471232;9;0;0;1;0;1;person
1388483193192472577;"Nazis mit Teenagern zu symbolisieren ist GENAU DAS RICHTIGE. Denn das SIND SIE. Nicht das Teenager dumm wären (man muss hier ja manchmal für Idioten sowas noch extra erklären), sondern Teenager, bei denen es im Hirn nicht mehr VORWÄRTS (in Richtung ""Reife eines Erwachsenen"")...";01.05.2021 13:19;1182745311858565123;0;0;0;0;1;2;group
1393132421386747906;@shoutingcassy @Markus_Soeder ????????;14.05.2021 09:13;1220084930983669770;1;0;0;0;0;1;public
1386955612496568324;"@rosenbusch_ ""Vielfalt der Meinungen"" Da wird #allesdichtmachen nun von den Moralaposteln der #Staatspropaganda medial vernichtet.
Nur zur Erinnerung: der faule Toby, zu faul um sich aufzuregen... Wen interessieren schon die Opfer des #Dauerlockdown. #besonderehelden
https://t.co/voOMbAPsEu";27.04.2021 08:09;1242840898393776129;0;0;0;0;1;2;group
1384165380147482629;"@resist_refuse @realkinonino @janboehm Hat man am Beispiel von Özil gesehen. Er hat ein Jahrzehnt abgeliefert und dabei klein gehalten und sobald mal ein immigrant etwas macht was der springer presse nicht gefällt wird er wie eine Sau durchs Dorf gejagt.
Der tägliche Rassismus wird hier noch deutlich ausgelebt";19.04.2021 15:21;1071138872606765056;1;0;0;1;0;2;group
1390707128504131586;"@weh_oh @fabsenbln Der #Merz und der #Kretschmann haben halt dieselben Lehrer gehabt. Oder dieselben Lobbyisten empfangen

  ""Überleg' Dir mal: es fahren 5 Millionen
   Elektroautos rum. Wo tanken die?? [...]
   Wie soll das funktionieren?""

Dumm &amp; dumm gesellt sich gern...

https://t.co/qR2dJOSeQH";07.05.2021 16:36;1730377189;0;0;0;0;0;2;person
1406562737195470849;@ichhalt81179141 @FozzyTimeless @Hoellenaufsicht @Alice_Weidel @UweJunge Es ging dabei nicht mal um Asyl ?? lediglich um Besuchsreisen die wegen der Coronabeschränkungen nicht stattfinden konnten. Davor konnten viele davon sogar ohne Visum einreisen (Amis, Briten etc.) also mein Problem damit ist dass es kompletter Schwachsinn ist den sie verbreitet.;20.06.2021 10:41;1274403408489918467;0;0;0;1;0;2;public
1391749266465558528;@annewill Es ist schon erstaunlich wie links/grüner Journalismus agiert.  Aus politischen Gründen den Antisemitismus zu instrumentalisieren und dort dies vorzuwerfen, wo es keinen gibt, zeigt euer arrogantes, einseitiges Jakobinertum, das ihr noch dazu mit Zwangsgebühren finanziert.;10.05.2021 13:37;28192880;1;0;0;0;0;2;group
1387444655332241411;"@Karl_Lauterbach Jeden Tag sterben 300 Menschen weil exakt NULL wirkungsvolle Maßnahmen in Industrie/Unternehmen vorgeschrieben werden.

Die Regierung hatte niemals eine Niedriginzidents als Ziel, sondern  im Auftrag der Wirtschaftsverbände die Durchseuchung-light auf Kosten von Menschenleben.";28.04.2021 16:32;1238824564529995778;40;0;0;17;0;2;group
1404738595877969923;@sunstar1606 @PauleAusBerlin @MartinaWeiss48 @Laika66753508 @reitschuster Es ging um den Umgang mit Kindern, Schule und Masken. Und ne Ausgangssperre ab 23 Uhr gibt es jetzt noch bis Ende Juni. Aber hat mit dem Thema doch nichts zu tun. Wegen mir können Sie die Ausgangssperre lassen und die Gasstätten ab 23 Uhr zu. Ist auch Jugendschutz.;15.06.2021 09:52;1211345718696275968;0;0;0;0;0;1;group
1400919242464243714;@shoutingcassy @younes4t1 @dutschman @ABaerbock Ich bin nicht sicher, ob Sie verstanden haben.;04.06.2021 20:55;1136343846143582209;0;0;0;1;0;1;person
1393965150655365125;@watwillse @ZentralratJuden @ulfposh Ahja, importiert und so https://t.co/A3tDoNWt5x;16.05.2021 16:22;1371616438474137606;27;0;0;10;0;1;public
1393995408150568961;@mod_nom @DrStrompen @ZentralratJuden Und wer will die haben?;16.05.2021 18:22;1373779107801092100;1;0;0;1;1;2;
1391037259097509888;"@PeterBe38098838 @haui777 @gehtsnurmirso @EmmaWag68768896 @reitschuster Und as ändert irgend etwas daran das Sie sich auf die gleiche Stufe stellen wir die Opfer der Nazis?

Sie sind eine Schande für jeden normaldenkenden Menschen.
Denken Sie mal über Ihr Verhalten nach.";08.05.2021 14:28;1360223452532244481;1;0;0;1;0;2;person
1389639020309794821;@PinkTink1913 @derspiegel Die AFD ist es auch nicht und verdient jeden Kübel Scheiße der sich finden lässt. Und diese Aluhutpartei braucht genau das gleiche. Und jetzt heul leise.;04.05.2021 17:52;1187771509626068994;27;0;0;1;1;3;group
1404098563290849289;"@Lina68301728 @frederic2406 @HToenne @MalteKaufmann Unrecht hat er nicht. ??

Das Zitat darfst Du gerne überprüfen. ?? https://t.co/t2EsFwuJhX";13.06.2021 15:29;1057007525902589952;2;0;0;0;0;1;person
1389269371332268033;@Joramsim @Gooney75 @JohannesNormann @moerv_vom_doerf @SerapGueler @AfD Das ist geschichtlich falsch.;03.05.2021 17:23;1307466295;1;0;0;1;0;1;public
1392132273533767682;@Team_ReaIity @Karl_Lauterbach @maithi_nk @Team_ReaIity : Jetzt ist gut! Ende! Aus! Diskussion mit Ihnen ist zwecklos!;11.05.2021 14:59;1384541679714197510;1;0;0;1;0;2;person
1394598533924364290;@FrederikPapier @watwillse @ZentralratJuden @ulfposh Seit wann ist der Antisemitismus der importiert wurde ein Mensch? Hahaha Natürlich gibt es viele antisemitische Straftaten von grauen Wölfen bei der Demo in Gelsenkirchen wurden mehrere graue Wölfe wegen volksverhetzenden Äußerungen verhaftet...;18.05.2021 10:19;1355168128259534849;0;0;0;0;0;1;group
1397282896214384640;@PankowerPflanze @Gegen_die_AfD Wenn die FDP jetzt noch auf 25 % zulegt, kann sie mit der AfD die absolute Mehrheit einfahren. #fckafd #fckfdp;25.05.2021 20:06;928719426786156544;0;0;0;0;0;2;group
1398648109903847427;@OpaPaulsEnkelin @Fiver_Galaxy @georgrestle Du weißt schon was ad hominem bedeutet oder???;29.05.2021 14:31;1215022287700856834;0;0;0;1;0;1;person
1398576200394620933;Ab Anfang Juni sollen Firmen ihre Mitarbeiter gegen das #Coronavirus impfen können. Der Wille ist da, der #Impfstoff fehlt. (BNN+) https://t.co/PQmdncXl7G;29.05.2021 09:45;806082807562960896;1;0;0;0;0;1;public
1398659390962536454;@docholi95307723 @JesseVentura86 @stohr_klaus Drosten hat mit seinen Fehlprognosen viel Schaden angerichtet. Ohne seine schwachsinnigen Voraussagen hätte es die Bundesnotbremse nie gegeben und der Einzelhandel wäre so wie in Österreich und der Schweiz seit Monaten wieder offen!;29.05.2021 15:15;1301188017961545728;0;0;0;2;0;2;person
1387048978726879244;@polenz_r Sie verwechseln grad die demokratischen Bürger der Querdenker mit der Antifa. Und den verdeckten Aufrührern der Polizei.;27.04.2021 14:20;1268874772039032833;6;0;0;1;0;1;group
1387017099021783041;@Mdj15802905 Der Typ war doch einfach nur die Lachnummer des Jahres. Ahnungslos, intelligenzlos. Wie ein Kind, dem man das Förmchen geklaut hat. #MvonMauschwitz die Lachnummer des Jahres. #DankeJanJosefLiefers #allesdichtmachen #TatortMünster;27.04.2021 12:13;1358450641774014469;0;0;0;0;0;2;person
1384216534680182784;Lindner ärgert sich gerade, dass er doch nicht so hipp ist und bei Pro7 keine solche Interviews hat. #Baerbock;19.04.2021 18:45;728371669505613824;5;0;0;0;0;1;person
